Plate,Well,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Alternative Organism Name],Characteristics [Cell Line],Term Source 2 REF,Term Source 2 Accession,Compound Name,Compound PubChem CID,Compound PubChem URL,Alternative Compound PubChem CID,Alternative Compound PubChem URL,Compound ChEMBL ID,Alternative Compound ChEMBL ID,Broad Identifier,Compound InChIKey,Alternative Compound InChIKey,Compound SMILES,Alternative Compound SMILES,Control Type,Channels,Nuclei Count,Percentage Effect,Percentage Viability
ESP0030463.zarr,F9,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,Amrubicin,131673862,https://pubchem.ncbi.nlm.nih.gov/compound/131673862,,,,,"BRD-K13843533-001-01-7, BRD-K13843533-001-02-5",VJZITPJGSQKZMX-WYRZXMSYSA-N,,CC(=O)C1(N)C[C@H](O[C@H]2C[C@H](O)[C@H](O)CO2)c3c(O)c4C(=O)c5ccccc5C(=O)c4c(O)c3C1,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,734,-1.29,99.0
ESP0030463.zarr,F10,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,N-(2-hydroxyethyl)-3-phenylacrylamide,1550874,https://pubchem.ncbi.nlm.nih.gov/compound/1550874,,,CHEMBL102358,,"BRD-K76021681-001-01-4, BRD-K76021681-001-02-2",OSCTXCOERRNGLW-VOTSOKGWSA-N,,OCCNC(=O)\C=C\c1ccccc1,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,594,-0.62,80.11
ESP0030463.zarr,F11,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,BMS-191011,10474339,https://pubchem.ncbi.nlm.nih.gov/compound/10474339,,,CHEMBL45349,,"BRD-K95609758-001-03-7, BRD-K95609758-001-04-5, BRD-K95609758-001-05-9",QKOWACXSXTXRKA-UHFFFAOYSA-N,,O=c1oc(-c2ccc(C(F)(F)F)cc2)nn1Cc1cc(Cl)ccc1O,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,634,-3.61,85.51
ESP0030463.zarr,F12,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,piroximone,55263,https://pubchem.ncbi.nlm.nih.gov/compound/55263,,,CHEMBL58355,,BRD-K71977764-001-01-2,OQGWJZOWLHWFME-UHFFFAOYSA-N,,CCC=1NC(=O)NC1C(=O)C=2C=CN=CC2,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,822,-3.66,110.87
ESP0030463.zarr,F13,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,pyrvinium,22526,https://pubchem.ncbi.nlm.nih.gov/compound/22526,"5281035, 11980903","https://pubchem.ncbi.nlm.nih.gov/compound/5281035, https://pubchem.ncbi.nlm.nih.gov/compound/11980903",CHEMBL1201303,,"BRD-M55114534-096-01-9, BRD-M55114534-373-01-2",QMHSXPLYMTVAMK-UHFFFAOYSA-N,,CN(C)c1ccc2[n+](C)c(\C=C\c3cc(C)n(c3C)-c3ccccc3)ccc2c1.CN(C)c1ccc2[n+](C)c(\C=C\c3cc(C)n(c3C)-c3ccccc3)ccc2c1,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,661,-6.02,89.15
ESP0030463.zarr,F14,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,MDMS,9083,https://pubchem.ncbi.nlm.nih.gov/compound/9083,,,CHEMBL1996382,,BRD-K70840370-001-01-9,IQLZWWDXNXZGPK-UHFFFAOYSA-N,,CS(=O)(=O)OCOS(=O)(=O)C,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,723,-5.81,97.51
ESP0030463.zarr,F15,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,sarcosine,1088,https://pubchem.ncbi.nlm.nih.gov/compound/1088,7311726,https://pubchem.ncbi.nlm.nih.gov/compound/7311726,CHEMBL304383,,BRD-K51263939-001-08-6,FSYKKLYZXJSNPZ-UHFFFAOYSA-N,,CNCC(=O)O,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,858,-4.12,115.72
ESP0030463.zarr,F16,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,oxiperomide,68634,https://pubchem.ncbi.nlm.nih.gov/compound/68634,,,CHEMBL2059304,,BRD-K78096648-001-05-7,NVDBBGBUTKLRSN-UHFFFAOYSA-N,,O=C1NC=2C=CC=CC2N1C3CCN(CCOC=4C=CC=CC4)CC3,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,693,6.68,93.47
ESP0030463.zarr,F17,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,citalopram,2771,https://pubchem.ncbi.nlm.nih.gov/compound/2771,,,CHEMBL549,,"BRD-A47598013-004-16-0, BRD-A47598013-034-02-7, BRD-A47598013-004-18-6, BRD-A47598013-004-17-8",WSEQXVZVJXJVFP-UHFFFAOYSA-N,,CN(C)CCCC1(OCc2cc(ccc12)C#N)c3ccc(F)cc3,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,612,19.29,82.54
ESP0030463.zarr,F18,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,cedrol,522667,https://pubchem.ncbi.nlm.nih.gov/compound/522667,,,CHEMBL4303418,,BRD-A61188230-001-01-6,SVURIXNDRWRAFU-UHFFFAOYSA-N,,CC1CCC2C(C)(C)C3CC12CCC3(C)O,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,827,-2.96,111.54
ESP0030463.zarr,F19,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,MECYSTEINE HYDROCHLORIDE,4184048,https://pubchem.ncbi.nlm.nih.gov/compound/4184048,,,CHEMBL5308474,,BRD-A77473570-003-04-2,NXCOFHJBIIKZQQ-UHFFFAOYSA-N,,COC(=O)C(N)CS,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,865,-4.57,116.67
ESP0030463.zarr,F20,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,tenilsetam,65649,https://pubchem.ncbi.nlm.nih.gov/compound/65649,,,CHEMBL2104853,,"BRD-A41835910-001-02-2, BRD-A41835910-001-01-4",BBACKDMGYMXYLE-UHFFFAOYSA-N,,O=C1NCCNC1C2=CC=CS2,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,878,-5.38,118.42
ESP0030463.zarr,F21,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,LY223982,14739808,https://pubchem.ncbi.nlm.nih.gov/compound/14739808,,,CHEMBL2114991,,BRD-K35367061-001-01-1,SYZSSLLFRVDRHL-DAXSKMNVSA-N,,COc1ccc(/C=C\CCCCOc2ccc(cc2CCC(=O)O)C(=O)c2cccc(c2)C(=O)O)cc1,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,758,-4.54,102.23
ESP0030463.zarr,F22,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,epomediol,115056,https://pubchem.ncbi.nlm.nih.gov/compound/115056,,,CHEMBL3707255,,BRD-A59329714-001-01-5,JSNQSLSBBZFGBM-UHFFFAOYSA-N,,CC1(C)OC2(C)C(O)CC1CC2O,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,844,-3.78,113.83
ESP0030463.zarr,F23,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,,,,,,,,,,,,,positive control,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,701,95.87,94.55
ESP0030463.zarr,F24,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,,,,,,,,,,,,,negative control,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,753,-1.82,101.56
ESP0030463.zarr,G1,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,TU-2100,4342838,https://pubchem.ncbi.nlm.nih.gov/compound/4342838,,,CHEMBL4303553,,"BRD-K44590731-001-01-7, BRD-K44590731-001-02-9",LIBAUACOIKWWKP-UHFFFAOYSA-N,,CCOC(=O)c1ccccc1OC(=O)CCCCCCCC(=O)Oc1ccccc1C(=O)OCC,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,706,0.16,95.22
ESP0030463.zarr,G2,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,WDR5-0103,6457069,https://pubchem.ncbi.nlm.nih.gov/compound/6457069,,,CHEMBL3906778,,"BRD-K47726410-001-01-2, BRD-K47726410-001-02-0",ZPLBXOVTSNRBFB-UHFFFAOYSA-N,,COC(=O)c1ccc(N2CCN(C)CC2)c(NC(=O)c2cccc(OC)c2)c1,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,705,5.57,95.09
ESP0030463.zarr,G3,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,ST-91,20864,https://pubchem.ncbi.nlm.nih.gov/compound/20864,,,CHEMBL301717,,"BRD-K18905250-003-02-4, BRD-K18905250-003-03-2, BRD-K18905250-003-04-9",IALHTUPVRAQZFI-UHFFFAOYSA-N,,CCc1cccc(CC)c1N=C1NCCN1,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,914,-5.43,123.27
ESP0030463.zarr,G4,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,CGS-20625,,,,,,,"BRD-K68103045-001-02-9, BRD-K68103045-001-03-7, BRD-K68103045-001-04-9",XRUUVUYJUULCBQ-UHFFFAOYSA-N,,COc1ccc(-n2nc3c4c([nH]cc-3c2=O)CCCCC4)cc1,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,738,-3.03,99.54
ESP0030463.zarr,G5,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,SNAP-5089,9809007,https://pubchem.ncbi.nlm.nih.gov/compound/9809007,,,CHEMBL448620,,"BRD-A21428877-003-02-7, BRD-A21428877-003-03-9",FIIXCJGBCCCOQQ-UHFFFAOYSA-N,,COC(=O)C1=C(C)NC(C)=C(C(=O)NCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)C1c1ccc([N+](=O)[O-])cc1,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,642,60.59,86.59
ESP0030463.zarr,G6,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,"1-(4-fluorophenyl)-4-(3,4,5-trimethoxybenzyl)piperazine",1376860,https://pubchem.ncbi.nlm.nih.gov/compound/1376860,,,CHEMBL4303440,,BRD-K75052463-001-01-4,KKCOGNFFBYOKMA-UHFFFAOYSA-N,,COc1cc(CN2CCN(CC2)c3ccc(F)cc3)cc(OC)c1OC,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,774,-5.69,104.39
ESP0030463.zarr,G7,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,"4-Hydroxy-2,2,6,6-tetramethyl-piperidinooxy,98%,free radical",137994,https://pubchem.ncbi.nlm.nih.gov/compound/137994,,,CHEMBL607023,,"BRD-K95053546-001-03-5, BRD-K95053546-001-02-7, BRD-K95053546-001-01-9",UZFMOKQJFYMBGY-UHFFFAOYSA-N,,CC1(C)CC(O)CC(C)(C)N1O,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,840,-2.69,113.29
ESP0030463.zarr,G8,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,Moxaverine,70882,https://pubchem.ncbi.nlm.nih.gov/compound/70882,,,CHEMBL2105060,,BRD-K12742203-003-01-7,MYCMTMIGRXJNSO-UHFFFAOYSA-N,,CCc1cc2cc(OC)c(OC)cc2c(Cc3ccccc3)n1,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,721,-5.58,97.24
ESP0030463.zarr,G9,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,INCB 3284,,,,,,,BRD-K28059174-334-01-2,NXZNYBUBXWWKCP-DNRQZRRGSA-N,,COc1ccc([C@]2(O)CC[C@H](N3CC[C@@H](NC(=O)CNC(=O)c4cccc(C(F)(F)F)c4)C3)CC2)cn1,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,777,-6.31,104.8
ESP0030463.zarr,G10,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,Lerisetron,65997,https://pubchem.ncbi.nlm.nih.gov/compound/65997,,,CHEMBL56900,,"BRD-K62398570-300-01-2, BRD-K62398570-001-02-9, BRD-K62398570-001-01-6",PWWDCRQZITYKDV-UHFFFAOYSA-N,,C(c1ccccc1)n2c(nc3ccccc23)N4CCNCC4,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,691,51.91,93.2
ESP0030463.zarr,G11,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,JTC-801,5311340,https://pubchem.ncbi.nlm.nih.gov/compound/5311340,,,CHEMBL140979,,"BRD-K17705806-003-04-4, BRD-K17705806-003-03-6, BRD-K17705806-003-06-9",VTGBZWHPJFMTKS-UHFFFAOYSA-N,,CCc1ccc(OCc2ccccc2C(=O)Nc2ccc3nc(C)cc(N)c3c2)cc1,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,204,-10.08,27.51
ESP0030463.zarr,G12,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,Q-203,68234908,https://pubchem.ncbi.nlm.nih.gov/compound/68234908,,,CHEMBL3298910,,BRD-K59853741-001-01-9,OJICYBSWSZGRFB-UHFFFAOYSA-N,,CCc1nc2ccc(Cl)cn2c1C(=O)NCc1ccc(cc1)N1CCC(CC1)c1ccc(OC(F)(F)F)cc1,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,745,0.2,100.48
ESP0030463.zarr,G13,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,stobadine,65684,https://pubchem.ncbi.nlm.nih.gov/compound/65684,,,CHEMBL2106105,,BRD-K33839500-001-01-0,CYJQCYXRNNCURD-UHFFFAOYSA-N,,CN1CCC2Nc3ccc(C)cc3C2C1,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,748,8.11,100.89
ESP0030463.zarr,G14,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,N-oxydiethylenebenzothiazole-2-sulfenamide,7619,https://pubchem.ncbi.nlm.nih.gov/compound/7619,,,CHEMBL1530581,,"BRD-K97360717-001-09-2, BRD-K97360717-001-10-9",MHKLKWCYGIBEQF-UHFFFAOYSA-N,,C1CN(CCO1)SC2=NC=3C=CC=CC3S2,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,738,-2.03,99.54
ESP0030463.zarr,G15,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,tromaril,31635,https://pubchem.ncbi.nlm.nih.gov/compound/31635,,,CHEMBL2106178,,"BRD-K91422571-001-01-8, BRD-K91422571-001-02-9",HLNLBEFKHHCAMV-UHFFFAOYSA-N,,OC(=O)C=1C=CC=CC1NCCC=2C=CC=CC2,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,743,-4.6,100.21
ESP0030463.zarr,G16,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,phenyl-salicylate,8361,https://pubchem.ncbi.nlm.nih.gov/compound/8361,,,CHEMBL1339216,,"BRD-K44091963-001-01-5, BRD-K44091963-001-04-9",ZQBAKBUEJOMQEX-UHFFFAOYSA-N,,OC=1C=CC=CC1C(=O)OC=2C=CC=CC2,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,634,-5.49,85.51
ESP0030463.zarr,G17,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,caracemide,54747,https://pubchem.ncbi.nlm.nih.gov/compound/54747,,,CHEMBL9116,,BRD-K62790656-001-01-1,JURAJLFHWXNPHG-UHFFFAOYSA-N,,CNC(=O)ON(C(=O)C)C(=O)NC,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,764,-4.07,103.04
ESP0030463.zarr,G18,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,CEFACLOR,51039,https://pubchem.ncbi.nlm.nih.gov/compound/51039,7048572,https://pubchem.ncbi.nlm.nih.gov/compound/7048572,CHEMBL680,,"BRD-K20338176-001-17-7, BRD-K20338176-001-16-9, BRD-K20338176-001-18-5, BRD-K20338176-001-19-9",QYIYFLOTGYLRGG-GPCCPHFNSA-N,,N[C@@H](C(=O)N[C@H]1[C@H]2SCC(Cl)=C(N2C1=O)C(O)=O)c1ccccc1,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,797,-2.38,107.49
ESP0030463.zarr,G19,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,volinanserin,5311271,https://pubchem.ncbi.nlm.nih.gov/compound/5311271,,,CHEMBL74355,,"BRD-K23647661-001-02-2, BRD-K23647661-001-03-0",HXTGXYRHXAGCFP-OAQYLSRUSA-N,,FC1=CC=C(CCN2CCC([C@@H](O)C3=CC=CC(OC)=C3OC)CC2)C=C1,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,801,1.34,108.03
ESP0030463.zarr,G20,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,Metocurine,21233,https://pubchem.ncbi.nlm.nih.gov/compound/21233,,,CHEMBL1259,,BRD-K16484091-001-01-1,JFXBEKISTKFVAB-AJQTZOPKSA-N,,COc1ccc2C[C@@H]3c4c(CC[N+]3(C)C)cc(OC)c(OC)c4Oc5ccc(C[C@H]6c7cc(Oc1c2)c(OC)cc7CC[N+]6(C)C)cc5,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,873,-4.69,117.74
ESP0030463.zarr,G21,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,LTA,10219864,https://pubchem.ncbi.nlm.nih.gov/compound/10219864,,,CHEMBL33240,,BRD-K52914072-001-01-5,RCORNHOUCUDCAC-UHFFFAOYSA-N,,N=C(NC=1C=CC=CC1)C2=CC=CS2,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,917,-5.89,123.68
ESP0030463.zarr,G22,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,"trans-10,cis-12-Conjugated-linoleic-acid",5282799,https://pubchem.ncbi.nlm.nih.gov/compound/5282799,,,CHEMBL5308384,,"BRD-K26222048-001-01-7, BRD-K26222048-001-02-9",GKJZMAHZJGSBKD-JPDBVBESSA-N,,CCCCC/C=C\C=C/CCCCCCCCC(=O)O,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,798,-3.09,107.63
ESP0030463.zarr,G23,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,,,,,,,,,,,,,positive control,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,647,102.87,87.26
ESP0030463.zarr,G24,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,,,,,,,,,,,,,negative control,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,733,-0.22,98.86
ESP0030463.zarr,H1,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,isoleucine,791,https://pubchem.ncbi.nlm.nih.gov/compound/791,57397079,https://pubchem.ncbi.nlm.nih.gov/compound/57397079,,,BRD-A02232681-001-01-8,AGPKZVBTJJNPAG-UHFFFAOYSA-N,,CCC(C)C(N)C(=O)O,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,844,-0.55,113.83
ESP0030463.zarr,H2,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,TC-G-1008,91826086,https://pubchem.ncbi.nlm.nih.gov/compound/91826086,,,CHEMBL3342358,,"BRD-K87199310-001-01-4, BRD-K87199310-001-02-9",DRSZMILOMUPIBJ-UHFFFAOYSA-N,,CNc1nc(NCc2ccc(NS(C)(=O)=O)cc2Cl)cc(-c2ccccn2)n1,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,673,4.77,90.77
ESP0030463.zarr,H3,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,JNJ-10191584,10446295,https://pubchem.ncbi.nlm.nih.gov/compound/10446295,,,CHEMBL185951,,"BRD-K15086322-050-01-3, BRD-K15086322-050-02-1, BRD-K15086322-050-03-9",MOIWSUQWIOVGRH-UHFFFAOYSA-N,,CN1CCN(C(=O)c2nc3ccc(Cl)cc3[nH]2)CC1,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,891,-5.89,120.17
ESP0030463.zarr,H4,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,JTE-907,9867770,https://pubchem.ncbi.nlm.nih.gov/compound/9867770,,,CHEMBL178372,,"BRD-K63150726-001-02-1, BRD-K63150726-001-03-9, BRD-K63150726-001-04-9",GRAJFFFXJYFVOC-UHFFFAOYSA-N,,CCCCCOc1c(OC)ccc2cc(C(=O)NCc3ccc4c(c3)OCO4)c(=O)[nH]c12,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,832,-2.62,112.21
ESP0030463.zarr,H5,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,O4I1,2774690,https://pubchem.ncbi.nlm.nih.gov/compound/2774690,,,CHEMBL3581764,,"BRD-K53849769-001-01-0, BRD-K53849769-001-02-9",QJEJLARVLKHYFW-UHFFFAOYSA-N,,COc1ccc(COc2ccc(CC#N)cc2)cc1,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,826,-6.9,111.41
ESP0030463.zarr,H6,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,Meldonium,123868,https://pubchem.ncbi.nlm.nih.gov/compound/123868,,,CHEMBL2104708,,BRD-K79392608-335-01-8,PVBQYTCFVWZSJK-UHFFFAOYSA-N,,C[N+](C)(C)NCCC(=O)[O-],,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,888,-4.85,119.77
ESP0030463.zarr,H7,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,Benzyldimethylhexadecylammonium chloride hydrate,31203,https://pubchem.ncbi.nlm.nih.gov/compound/31203,,,CHEMBL1624075,,BRD-K23403298-003-01-9,QDYLMAYUEZBUFO-UHFFFAOYSA-N,,CCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,729,-3.16,98.32
ESP0030463.zarr,H8,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,Perfluorotripropylamine,67645,https://pubchem.ncbi.nlm.nih.gov/compound/67645,,,CHEMBL2104877,,BRD-K16758059-001-01-8,JAJLKEVKNDUJBG-UHFFFAOYSA-N,,FC(F)(F)C(F)(F)C(F)(F)N(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,920,-3.2,124.08
ESP0030463.zarr,H9,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,"[Sar9,Met(O2)11]-Substance P",171351140,https://pubchem.ncbi.nlm.nih.gov/compound/171351140,,,CHEMBL5308363,,"BRD-K89787693-001-01-1, BRD-K89787693-001-02-9",OUPXSLGGCPUZJJ-OGIJMKMHSA-N,,"CC(C)C[C@H](NC(=O)CN(C)C(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCCNC(=N)N)C(=O)N[C@H](CC
S(C)(=O)=O)C(N)=O",,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,740,-5.72,99.81
ESP0030463.zarr,H10,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,Met-enkephalin,443363,https://pubchem.ncbi.nlm.nih.gov/compound/443363,162639989,https://pubchem.ncbi.nlm.nih.gov/compound/162639989,CHEMBL13786,,BRD-A38218502-001-01-2,YFGBQHOOROIVKG-FKBYEOEOSA-N,,CSCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)O,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,936,-5.97,126.24
ESP0030463.zarr,H11,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,NI-57,91827373,https://pubchem.ncbi.nlm.nih.gov/compound/91827373,,,CHEMBL3752151,,"BRD-K03042257-001-01-2, BRD-K03042257-001-02-0",UEMQPCYDWCSVCU-UHFFFAOYSA-N,,COc1cc(C#N)ccc1S(=O)(=O)Nc1ccc2c(c1)cc(C)c(=O)n2C,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,774,-3.82,104.39
